,x,y,label
13236,6.8001966,-35.627377,wildly
13237,-66.58225,32.34011,.
13238,-22.28749,-41.52252,""""
13239,-54.573063,-9.291202,but
13240,-14.813988,-19.00026,what
13241,-28.937057,-22.3657,should
13242,-31.423286,-22.022764,we
13243,-10.9450245,-4.7137666,do
13244,-51.717674,-31.38248,","
13245,-42.557735,61.84634,vernon
13246,-76.29191,-2.7972698,?
13247,-28.905155,-22.396963,should
13248,-31.427788,-22.04447,we
13249,43.013577,7.314881,write
13250,43.097797,7.404395,back
13251,-76.28632,-2.7060325,?
13252,-18.116074,-15.066456,tell
13253,-7.4112644,21.640303,them
13254,-31.956593,-22.040508,we
13255,-43.806847,22.673326,don
13256,-23.580193,-66.91758,'
13257,-43.644386,22.669441,t
13258,-35.169735,-16.237906,want
13259,14.374307,-69.09627,-
13260,18.754164,-61.51995,-
13261,-5.5042152,-52.400417,""""
13262,-12.870293,76.86833,harry
13263,-56.952045,37.886524,c
13264,0.7831971,-75.6255,[SEP]
13265,10.877068,78.42769,[CLS]
13266,6.202878,67.82829,ou
13267,4.3145514,12.41216,##ld
13268,-6.071525,2.9686418,see
13269,31.469406,67.21186,uncle
13270,-43.547882,60.749332,vernon
13271,12.671804,50.968887,'
13272,12.651744,50.96019,s
13273,31.955704,-3.6438246,shiny
13274,31.976767,-3.6159558,black
13275,22.771996,14.717539,shoes
13276,7.7296124,6.1917067,pacing
13277,8.092575,18.802406,up
13278,-53.964073,8.231915,and
13279,8.10588,19.130016,down
13280,60.14458,4.815329,the
13281,46.552567,34.744884,kitchen
13282,-32.7489,-57.527294,.
13283,-21.322525,-39.93641,""""
13284,-27.470219,-34.38271,no
13285,-53.88985,-26.344522,","
13286,-2.1648319,-56.913292,""""
13287,-10.255397,45.100067,he
13288,12.020292,-44.25006,said
13289,-47.065453,7.9544253,finally
13290,-32.737762,-57.49031,.
13291,-20.483519,-41.11254,""""
13292,-27.514055,-34.34492,no
13293,-58.42229,-30.64255,","
13294,-32.303562,-21.918108,we
13295,-15.0414715,-71.63065,'
13296,-47.46866,17.127605,ll
13297,-7.982367,-1.8029279,ignore
13298,-20.32778,-9.227008,it
13299,-63.314117,25.864536,.
13300,-37.755894,0.76094514,if
13301,-6.46547,21.471268,they
13302,-43.052376,23.77884,don
13303,-15.388267,-71.37774,'
13304,-42.811203,23.725674,t
13305,-5.6009555,-2.2248275,get
13306,-5.5417914,-2.423322,an
13307,-5.8404694,-3.223665,answer
13308,-78.87907,21.407085,.
13309,-76.72817,18.780611,.
13310,-73.00397,23.979853,.
13311,-29.45157,-33.957962,yes
13312,-58.327312,-30.738377,","
13313,-27.954554,-14.455772,that
13314,-13.514714,-72.98046,'
13315,-31.272207,-10.046004,s
13316,-29.928188,-17.625084,best
13317,-78.89048,21.457804,.
13318,-76.68573,18.79772,.
13319,-73.01852,23.957048,.
13320,-32.292755,-21.945461,we
13321,-47.06984,17.87812,won
13322,-15.775952,-71.08806,'
13323,-42.62762,21.514828,t
13324,-10.731128,-4.6702003,do
13325,-9.726548,-13.013163,anything
13326,-79.236115,21.65491,.
13327,-76.493904,18.008244,.
13328,-76.58945,18.116522,.
13329,-72.56605,25.747128,.
13330,-18.063421,-42.50312,""""
13331,-54.188267,-9.385376,but
13332,13.341807,-68.86519,-
13333,18.721577,-61.664734,-
13334,-18.725079,-42.62016,""""
13335,-23.271383,-37.735783,""""
13336,-37.82866,-36.18966,i
13337,-15.886399,-70.987045,'
13338,-35.33988,-8.835461,m
13339,-41.726345,19.082312,not
13340,-10.556654,5.9459114,having
13341,-4.3912916,-1.6215621,one
13342,17.834122,5.1585164,in
13343,58.03962,6.168995,the
13344,43.48825,31.900734,house
13345,-51.599785,-31.229996,","
13346,62.700527,-44.975582,pet
13347,66.31428,-51.66811,##uni
13348,47.98247,-30.267042,##a
13349,1.1084884,-42.056404,!
13350,-45.31364,27.01076,didn
13351,-15.82876,-71.03246,'
13352,-45.1601,26.950937,t
13353,-32.255962,-22.280455,we
13354,-40.72657,1.1331012,swear
13355,-41.29734,1.7745798,when
13356,-32.2379,-22.235352,we
13357,-2.546258,-0.38919616,took
13358,0.0612907,42.96138,him
13359,17.913126,4.3137727,in
13360,-32.242832,-22.307934,we
13361,-14.941742,-71.71218,'
13362,-41.336864,35.17639,d
13363,-4.0564,-2.4844058,stamp
13364,-4.02885,-2.5799556,out
13365,-24.261536,-14.70787,that
13366,-4.5055137,-8.333706,dangerous
13367,-4.7423697,-8.503188,nonsense
13368,-78.39,-2.5166442,?
13369,-6.8031654,-53.38194,""""
13370,-10.314357,32.110767,that
13371,25.581953,36.711178,evening
13372,-42.03094,3.2271888,when
13373,-12.796923,45.988884,he
13374,2.3320222,28.670795,got
13375,2.071594,28.583055,back
13376,15.949497,31.163555,from
13377,34.660442,36.361145,work
13378,-57.289715,-52.44701,","
13379,31.517605,67.387344,uncle
13380,-44.245834,60.76673,vernon
13381,-15.973572,37.34412,did
13382,-15.935273,37.426624,something
13383,-11.575265,41.663692,he
13384,-15.571376,-71.246666,'
13385,-38.98664,37.171192,d
13386,-37.429085,12.5584345,never
13387,-15.990333,37.32299,done
13388,-16.696959,0.2981428,before
13389,-68.71571,-10.406536,;
13390,-11.376559,41.63445,he
13391,-3.9096792,10.247934,visited
13392,-11.695612,76.74664,harry
13393,18.677485,4.7056637,in
13394,-2.5119739,53.38481,his
13395,46.388657,38.79091,cupboard
13396,-32.722908,-57.55009,.
13397,-19.56323,-38.62279,""""
13398,-18.952787,-20.775734,where
13399,-13.198279,-73.07599,'
13400,-29.615658,-9.933145,s
13401,-41.15313,-35.806877,my
13402,40.76273,8.296821,letter
13403,-79.645065,-3.5163884,?
13404,-5.732525,-55.49262,""""
13405,13.495791,-46.345825,said
13406,-11.49443,78.36309,harry
13407,-64.94085,-31.216583,","
13408,54.07619,-2.5090451,the
13409,-39.886375,2.428816,moment
13410,30.872124,67.77615,uncle
13411,-58.025932,37.56677,vernon
13412,1.7925253,-75.49359,[SEP]
13413,13.652699,77.02533,[CLS]
13414,7.2906656,66.44638,had
13415,10.469084,3.7732122,squeezed
13416,11.156966,3.913029,through
13417,60.938583,3.3616192,the
13418,50.27828,27.964384,door
13419,-29.862188,-60.273643,.
13420,-20.611206,-39.709072,""""
13421,-7.445102,14.841395,who
13422,-18.126427,-68.89852,'
13423,-31.198559,-9.049288,s
13424,42.63286,6.7344465,writing
13425,-16.210798,4.68929,to
13426,-40.457745,-34.66,me
13427,-78.63596,-3.0885108,?
13428,-8.383277,-50.803604,""""
13429,-25.256699,-36.91622,""""
13430,-26.141232,-35.101627,no
13431,-6.963049,14.6655035,one
13432,-63.172073,25.07737,.
13433,42.201538,1.1387879,it
13434,4.9720893,-10.818576,was
13435,41.68259,6.7536097,addressed
13436,-16.15448,4.8451424,to
13437,-40.89814,-24.890814,you
13438,5.091359,-10.749592,by
13439,-0.034349754,-9.461863,mistake
13440,-54.83923,-25.605997,","
13441,-3.12116,-57.717583,""""
13442,13.20466,-47.118904,said
13443,31.527403,68.27749,uncle
13444,-44.051693,61.124214,vernon
13445,3.397255,-33.84858,shortly
13446,-29.614845,-60.43442,.
13447,-22.926388,-38.60838,""""
13448,-38.658287,-34.95713,i
13449,-31.148348,-1.4723755,have
13450,11.68487,-2.4777715,burned
13451,42.424522,1.3218919,it
13452,-29.69222,-60.38418,.
13453,-8.340368,-50.974144,""""
13454,-23.111673,-38.488503,""""
13455,42.502724,1.6005497,it
13456,5.2354946,-10.98311,was
13457,-41.867126,18.65399,not
13458,5.558918,-11.039081,a
13459,-0.07423109,-9.441851,mistake
13460,-54.467968,-26.240417,","
13461,-2.4199958,-57.52946,""""
13462,13.38774,-47.143177,said
13463,-11.309804,78.521935,harry
13464,6.968491,-34.611828,angrily
13465,-68.71745,-38.55557,","
13466,-23.057467,-38.583313,""""
13467,42.56467,1.7123239,it
13468,-18.521212,21.10337,had
13469,-40.93654,-35.866383,my
13470,46.29259,38.906994,cupboard
13471,12.994,9.669585,on
13472,42.632496,1.7879692,it
13473,-29.512342,-60.492992,.
13474,-9.764677,-52.328037,""""
13475,-17.506987,-36.79824,""""
13476,-16.75234,-36.528496,silence
13477,2.172879,-43.794888,!
13478,-9.786195,-54.878296,""""
13479,15.625413,-46.215183,yelled
13480,31.535172,68.47945,uncle
13481,-44.590183,61.081055,vernon
13482,-64.2587,-36.16652,","
13483,-57.19698,1.5796552,and
13484,19.432762,-18.621983,a
13485,19.465708,-18.62079,couple
13486,19.457771,-18.576492,of
13487,42.174915,-15.607585,spiders
13488,19.732052,-19.858519,fell
13489,20.375992,-19.370237,from
13490,60.6348,5.984578,the
13491,46.965324,26.12682,ceiling
13492,-29.69918,-60.38985,.
13493,-11.115076,43.76952,he
13494,1.6052366,-27.212673,took
13495,1.4423991,-27.170265,a
13496,1.3939131,-27.131437,few
13497,1.6764055,-27.330374,deep
13498,1.7555096,-27.384388,breaths
13499,-61.175884,2.7560606,and
13500,-48.865147,5.548041,then
13501,11.281746,-19.857187,forced
13502,-3.265968,48.36641,his
13503,19.110943,19.084028,face
13504,12.436327,-19.091257,into
13505,12.115279,-19.878216,a
13506,4.34067,-1.170499,smile
13507,-63.85818,-35.64895,","
13508,-38.60164,-4.3142047,which
13509,-16.28728,30.51168,looked
13510,-5.5335608,-34.776176,quite
13511,20.111702,-16.761368,painful
13512,-37.458435,-55.94378,.
13513,-22.193628,-42.792233,""""
13514,-31.199003,-40.750587,er
13515,13.760346,-68.326164,-
13516,20.29427,-60.006687,-
13517,-29.72633,-34.10785,yes
13518,-52.80155,-30.941835,","
13519,-10.356646,78.53111,harry
13520,16.085909,-69.66319,-
13521,20.488049,-59.40268,-
13522,-14.560571,-14.888432,about
13523,-14.865633,-7.984721,this
13524,46.267956,38.92171,cupboard
13525,-60.845455,28.208698,.
13526,-41.917915,-25.785002,your
13527,32.294888,62.25074,aunt
13528,-56.733257,11.921926,and
13529,-39.521507,-32.60144,i
13530,-29.181618,-0.9852821,have
13531,-28.900036,-0.921008,been
13532,-12.413939,14.550624,thinking
13533,-78.1044,20.460691,.
13534,-77.607,19.47691,.
13535,-72.41055,23.878565,.
13536,-41.197086,-25.515894,you
13537,-17.981134,-69.055275,'
13538,-32.608025,-5.5047207,re
13539,-7.884518,-27.659075,really
13540,-7.928304,-27.624008,getting
13541,-7.8577914,-27.639973,a
13542,-7.2068024,-27.907341,bit
13543,27.557316,-3.889316,big
13544,-55.798714,36.105225,for
13545,2.5444703,-75.79524,[SEP]
13546,12.182131,75.204094,[CLS]
13547,7.2782693,66.71105,it
13548,-78.83859,20.202862,.
13549,-77.942314,19.325504,.
13550,-72.29993,24.37684,.
13551,-32.88102,-22.26696,we
13552,-34.32619,-18.272009,think
13553,-25.029224,-3.8498628,it
13554,-25.26174,-3.4291837,might
13555,-25.093122,-3.628442,be
13556,-13.883228,-24.855293,nice
13557,-37.104877,-0.7411861,if
13558,-40.896233,-24.41431,you
13559,0.811022,8.575019,moved
13560,16.153564,4.351031,into
13561,-29.61782,70.779366,dudley
13562,12.893365,52.196598,'
13563,12.878045,52.19854,s
13564,21.32682,24.220953,second
13565,42.02058,35.320477,bedroom
13566,-30.46441,-65.677986,.
13567,-18.011536,-42.514313,""""
13568,-16.12361,-23.851267,why
13569,-79.05834,-3.9630036,?
13570,-10.757742,-54.93063,""""
13571,13.654139,-46.68431,said
13572,-12.747871,78.14983,harry
13573,-30.385292,-65.77521,.
13574,-19.959797,-36.222393,""""
13575,-44.95137,-20.993837,don
13576,-22.80992,-69.16199,'
13577,-44.957012,-20.946692,t
13578,-6.5870957,-5.281754,ask
13579,-5.6836753,-5.4978,questions
13580,1.636406,-43.022453,!
13581,-9.857753,-54.74641,""""
13582,15.521764,-45.795525,snapped
13583,-6.705566,56.045998,his
13584,29.897242,65.0554,uncle
13585,-30.402935,-65.74428,.
13586,-19.75281,-35.575897,""""
13587,-2.2806258,0.6909055,take
13588,-9.453718,-8.954771,this
13589,-9.315207,-9.011358,stuff
13590,41.98887,37.973015,upstairs
13591,-61.506607,-30.552467,","
13592,-18.019932,-32.693645,now
13593,-30.281494,-65.933365,.
13594,-9.860581,-53.787422,""""
13595,52.20695,9.891928,the
13596,32.42675,-72.73193,du
13597,43.993164,-63.09292,##rs
13598,56.07438,-33.21646,##ley
13599,57.020664,18.710966,##s
13600,15.669442,55.028946,'
13601,43.49643,32.041138,house
13602,-18.839352,21.227652,had
13603,31.08343,7.846718,four
13604,41.606518,35.51818,bedrooms
13605,-67.97955,-11.964043,:
13606,15.955817,-3.0918725,one
13607,-1.493801,6.4733644,for
13608,32.672276,66.17752,uncle
13609,-43.31969,59.700024,vernon
13610,-56.17039,10.597022,and
13611,34.338505,61.971092,aunt
13612,62.11566,-44.93233,pet
13613,66.271324,-51.124817,##uni
13614,48.383743,-29.454063,##a
13615,-64.873,-23.47854,","
13616,15.962575,-3.0920868,one
13617,-1.4707083,6.512674,for
13618,-4.004473,11.764299,visitors
13619,-63.058548,-12.32182,(
13620,-22.226961,38.209904,usually
13621,32.63281,66.31637,uncle
13622,-43.639538,59.535133,vernon
13623,13.569823,52.96012,'
13624,13.521698,53.152195,s
13625,25.879875,55.42392,sister
13626,-63.13668,-27.439373,","
13627,-23.394108,68.42703,marge
13628,-59.900448,-17.488844,)
13629,-64.87829,-23.487982,","
13630,15.966527,-3.0862536,one
13631,-2.4246104,-2.4176052,where
13632,-31.428152,69.87682,dudley
13633,12.579264,40.563572,slept
13634,-58.205116,-49.834225,","
13635,-55.89042,6.1417384,and
13636,15.967195,-3.0801241,one
13637,-2.4165843,-2.4186063,where
13638,-31.369822,69.95855,dudley
13639,-1.591775,9.223444,kept
13640,-10.7233095,-9.203897,all
13641,55.83713,6.058695,the
13642,28.648401,20.865686,toys
13643,-57.68966,8.319007,and
13644,10.314119,17.374857,things
13645,-26.665192,-17.328611,that
13646,-41.48562,28.22797,wouldn
13647,-22.71854,-69.20997,'
13648,-41.128296,24.030056,t
13649,4.1928053,3.8815503,fit
13650,16.2342,4.343195,into
13651,-3.1663458,51.744987,his
13652,21.103855,24.441696,first
13653,41.9978,35.32045,bedroom
13654,-64.4976,31.22988,.
13655,-24.708246,-6.0187407,it
13656,-26.936592,0.42145094,only
13657,-26.93312,0.4393486,took
13658,-14.298459,76.814804,harry
13659,-17.950247,7.8106327,one
13660,-17.666243,7.9075794,trip
13661,42.04696,37.919445,upstairs
13662,-19.337109,8.188738,to
13663,-1.007072,1.8886777,move
13664,-9.190297,-9.204295,everything
13665,-9.723202,48.53639,he
13666,-1.2695401,9.4108715,owned
13667,3.228738,7.235211,from
13668,57.160816,5.9823594,the
13669,46.203693,38.82016,cupboard
13670,3.3454413,7.3750167,to
13671,-53.454838,40.05005,th
13672,-54.03526,39.348335,##i
13673,0.7241557,-74.86751,[SEP]
13674,9.205106,77.1831,[CLS]
13675,6.1983256,66.08411,s
13676,42.092453,35.175995,room
13677,-67.72213,28.09493,.
13678,-15.818411,48.934765,he
13679,10.632177,30.605003,sat
13680,12.527577,30.468493,down
13681,12.601454,31.825344,on
13682,62.142612,3.5032556,the
13683,14.966712,39.66433,bed
13684,-64.26076,3.7496157,and
13685,9.320365,27.697023,stared
13686,5.1808295,18.317503,around
13687,-9.317764,51.954918,him
13688,-29.337664,-73.477974,.
13689,-8.543262,-9.317505,nearly
13690,-8.708379,-9.291889,everything
13691,16.659344,5.8085036,in
13692,16.324522,5.917666,here
13693,-21.073246,23.200663,was
13694,12.304391,19.316288,broken
13695,-29.33511,-73.47761,.
13696,56.58517,6.646922,the
13697,32.65993,20.35723,month
13698,24.751677,-54.272747,-
13699,22.091095,26.97913,old
13700,28.821302,24.08828,video
13701,28.672693,24.027073,camera
13702,-20.739674,23.854582,was
13703,11.999214,10.204433,lying
13704,14.723243,11.491732,on
13705,12.723504,11.027061,top
13706,21.128635,-8.57756,of
13707,13.175863,-9.403791,a
13708,30.413048,-6.558596,small
13709,-72.76729,-23.195591,","
13710,32.921112,20.26051,working
13711,33.445415,20.3729,tank
13712,-31.703627,71.79766,dudley
13713,-33.844097,37.76899,had
13714,-29.3273,41.266003,once
13715,11.756106,7.2608705,driven
13716,11.783488,7.1554527,over
13717,56.620007,3.9199133,the
13718,45.40127,28.82195,next
13719,45.57853,28.90888,door
13720,44.685295,28.568125,neighbor
13721,14.779167,52.786243,'
13722,14.872148,52.893158,s
13723,49.078423,-18.018795,dog
13724,-69.32326,-10.038525,;
13725,17.962593,7.310766,in
13726,57.12561,9.68101,the
13727,57.0909,10.029624,corner
13728,-20.708979,23.86797,was
13729,-31.697538,71.76241,dudley
13730,12.27066,52.972305,'
13731,12.257083,52.976273,s
13732,20.94646,25.086227,first
13733,24.570652,-54.395744,-
13734,20.952087,25.408934,ever
13735,27.423279,23.312056,television
13736,27.528934,23.558254,set
13737,-54.742203,-53.425312,","
13738,-38.945095,-4.917337,which
13739,-6.879315,44.98284,he
13740,-29.286434,-73.5035,'
13741,-38.09898,37.589924,d
13742,10.808655,16.262262,put
13743,-3.7883987,51.661827,his
13744,10.855946,16.300604,foot
13745,12.140707,4.761466,through
13746,-41.413597,1.7369298,when
13747,-3.657983,51.690384,his
13748,10.982213,44.504017,favorite
13749,26.441128,23.386112,program
13750,-34.099205,37.269432,had
13751,-24.145784,34.405773,been
13752,26.029064,23.555513,canceled
13753,-69.50099,-10.020284,;
13754,-20.432022,23.758837,there
13755,-20.60542,23.830515,was
13756,13.288296,-9.374733,a
13757,30.014412,-5.4528613,large
13758,40.32837,-17.061413,bird
13759,18.139091,-3.5369759,##ca
13760,18.081884,-3.58275,##ge
13761,-64.757286,-32.777164,","
13762,-38.963676,-4.957002,which
13763,-33.295696,38.212086,had
13764,-29.328125,41.272533,once
13765,11.293353,-6.584175,held
13766,11.686636,-7.201691,a
13767,40.48544,-17.054499,parrot
13768,-25.471546,-17.168072,that
13769,-31.717382,71.77727,dudley
13770,-33.723392,37.76576,had
13771,3.838109,2.8750231,swapped
13772,20.501839,31.841633,at
13773,31.16329,40.03297,school
13774,-0.5196089,6.083754,for
13775,11.629098,-7.116727,a
13776,11.38831,-6.747503,real
13777,30.589865,19.415741,air
13778,30.569948,19.349657,rifle
13779,-63.642883,-35.488415,","
13780,-38.998653,-4.9970746,which
13781,-20.64893,23.918106,was
13782,11.842634,10.014686,up
13783,13.906844,11.033604,on
13784,13.112282,-9.540172,a
13785,29.154127,19.65228,shelf
13786,4.4501853,-5.3796186,with
13787,56.06442,7.185875,the
13788,30.58641,18.74159,end
13789,9.993442,9.1082535,all
13790,10.012772,9.102112,bent
13791,3.749671,10.926729,be
13792,-56.095028,37.308186,##c
13793,-5.151337,-73.93877,[SEP]
13794,10.99781,75.40882,[CLS]
13795,4.25283,67.16801,aus
13796,4.2681117,11.416792,##e
13797,-29.644815,69.44583,dudley
13798,-32.714848,36.352512,had
13799,11.531312,10.8278475,sat
13800,13.878,11.239193,on
13801,14.337104,0.14365052,it
13802,-64.11487,27.629213,.
13803,10.187505,18.331938,other
13804,29.011702,19.69622,shelves
13805,-19.775787,23.678568,were
13806,18.727575,-15.396561,full
13807,18.77987,-15.211737,of
13808,28.475216,19.923841,books
13809,-37.89972,-56.338303,.
13810,-3.1448734,23.393456,they
13811,-16.090673,22.959373,were
13812,55.783195,-3.4202452,the
13813,-5.9647813,11.800213,only
13814,10.273365,17.372425,things
13815,18.416594,6.0263586,in
13816,58.953785,6.8663583,the
13817,43.10788,34.675297,room
13818,-26.730766,-17.362757,that
13819,-16.377665,30.027,looked
13820,-48.28108,-12.374406,as
13821,-49.883533,-13.727442,though
13822,-3.2253373,23.444937,they
13823,-16.218937,-72.61882,'
13824,-39.03184,37.819756,d
13825,-37.692448,13.177722,never
13826,-7.6026196,9.045972,been
13827,-7.492331,8.993268,touched
13828,-30.47095,-64.41528,.
13829,23.05581,-25.760273,from
13830,42.340675,37.755974,downstairs
13831,22.692917,-25.840044,came
13832,51.485046,-2.8619795,the
13833,20.985495,-25.578499,sound
13834,21.738754,-24.917221,of
13835,-30.9704,70.24701,dudley
13836,17.31743,-37.48038,ba
13837,17.321697,-37.703484,##wl
13838,17.307325,-37.611156,##ing
13839,3.7856412,-22.25844,at
13840,-5.764572,55.954746,his
13841,29.645676,58.277176,mother
13842,-59.96457,-27.553768,","
13843,-36.914185,-37.21471,i
13844,-37.248177,-16.02701,don
13845,-20.999651,-69.83517,'
13846,-43.262093,21.81159,t
13847,-35.58926,-16.256613,want
13848,-0.021228906,42.94458,him
13849,17.347576,5.2553678,in
13850,29.35162,5.687888,there
13851,-78.96952,21.846977,.
13852,-76.53944,18.662535,.
13853,-73.586174,23.788958,.
13854,-36.938305,-37.191242,i
13855,-35.256893,-16.808977,need
13856,-24.56345,-14.14572,that
13857,42.257008,35.05159,room
13858,-79.08466,21.948475,.
13859,-76.47539,18.603323,.
13860,-73.78404,23.702652,.
13861,-19.400698,-31.280884,make
13862,-0.018784449,42.961697,him
13863,-16.93314,-30.617146,get
13864,-15.366938,-31.522614,out
13865,-79.25249,22.125502,.
13866,-76.33692,17.9586,.
13867,-76.41663,18.141563,.
13868,-72.965904,25.817074,.
13869,-11.878323,-53.833168,""""
13870,-12.991493,78.85619,harry
13871,11.138642,33.18064,sighed
13872,-63.689915,3.2022738,and
13873,11.4472,33.353687,stretched
13874,11.862834,32.917316,out
13875,12.441207,32.21663,on
13876,62.1555,3.2720242,the
13877,14.876074,39.599216,bed
13878,-30.595139,-64.26863,.
13879,20.685051,38.317463,yesterday
13880,-12.123449,50.158195,he
13881,-20.158667,-70.28649,'
13882,-41.894928,35.772396,d
13883,-36.619926,44.914265,have
13884,-29.001902,4.1776347,given
13885,-29.029297,4.227214,anything
13886,-21.09352,6.73461,to
13887,-22.26134,0.60774755,be
13888,11.268716,8.6972065,up
13889,-13.550694,-5.4355288,here
13890,-61.170094,28.372328,.
13891,20.783018,38.149696,today
13892,-12.1610775,50.13942,he
13893,-15.786564,-72.77175,'
13894,-41.718613,35.94817,d
13895,-28.810148,3.820755,rather
13896,-22.255732,0.60655046,be
13897,1.848556,27.416325,back
13898,18.768204,4.649715,in
13899,-3.209205,53.869415,his
13900,46.401245,38.77274,cupboard
13901,3.4688888,-4.0867443,with
13902,-24.725447,-14.654135,that
13903,40.76816,8.308774,letter
13904,-39.19627,-8.205258,than
13905,11.275631,8.706489,up
13906,-13.483788,-5.413077,here
13907,3.5768223,-3.9059286,without
13908,42.48923,0.4247109,it
13909,-64.94613,30.532187,.
13910,-11.030331,31.372328,next
13911,25.331043,36.289307,morning
13912,-11.299981,30.255245,at
13913,27.750862,35.145332,breakfast
13914,-61.110054,-35.618923,","
13915,-6.6198616,18.239683,everyone
13916,-11.7122,29.70731,was
13917,-5.4028473,-33.55266,rather
13918,-53.99972,36.804344,qu
13919,1.5690141,-76.3239,[SEP]
13920,10.490955,76.45698,[CLS]
13921,6.296798,67.63076,ie
13922,5.34517,10.92631,##t
13923,-68.502426,27.754314,.
13924,-30.232878,68.84373,dudley
13925,-24.57111,27.891766,was
13926,23.353943,-33.18371,in
13927,10.546787,-32.003815,shock
13928,-38.46817,-55.652027,.
13929,-7.4280963,45.529125,he
13930,-20.344982,-71.27923,'
13931,-38.064552,37.607956,d
13932,12.961768,-34.857975,screamed
13933,-65.3343,-22.313349,","
13934,7.3093996,-3.6371453,w
13935,25.522848,-28.867971,##ha
13936,7.288806,-3.2941246,##cked
13937,-4.7390018,56.106606,his
13938,28.647583,58.47501,father
13939,3.07763,-6.8464627,with
13940,-1.4302343,52.323746,his
13941,35.456196,-29.647873,sm
13942,36.387905,-31.335756,##elt
13943,36.004528,-28.600029,##ing
13944,34.763596,-26.297491,stick
13945,-65.32691,-22.326815,","
13946,-16.89637,16.611832,been
13947,7.0479426,-3.686183,sick
13948,12.536467,14.458945,on
13949,7.1459455,-3.9677165,purpose
13950,-65.32776,-22.329773,","
13951,7.215137,-3.295862,kicked
13952,-4.702032,56.09301,his
13953,28.927296,58.188118,mother
13954,-63.63783,-38.02617,","
13955,-58.95909,4.638765,and
13956,7.415599,-3.2302186,thrown
13957,-1.6045747,52.36992,his
13958,45.24619,-19.943794,tor
13959,39.317585,-51.543865,##to
13960,45.196407,-19.930723,##ise
13961,12.36121,4.3155866,through
13962,56.079853,3.0150986,the
13963,42.7083,28.34823,greenhouse
13964,44.17351,25.441782,roof
13965,-57.41164,-51.04405,","
13966,-56.866127,3.475137,and
13967,-7.5136576,45.54233,he
13968,-27.473028,31.219002,still
13969,-34.55981,25.348007,didn
13970,-20.966764,-71.07533,'
13971,-40.4625,23.2309,t
13972,-10.017371,6.481149,have
13973,-1.9092158,52.68792,his
13974,42.04634,35.18494,room
13975,2.049696,7.29816,back
13976,-30.594852,-68.0202,.
13977,-13.791538,78.74259,harry
13978,-23.622143,27.977015,was
13979,-12.404948,14.409134,thinking
13980,-14.205468,-15.046163,about
13981,-15.665435,-9.029625,this
13982,20.839293,39.51652,time
13983,20.584892,39.07592,yesterday
13984,-63.847477,4.513712,and
13985,-13.991708,14.506804,bitterly
13986,-29.180601,10.308918,wishing
13987,-12.406947,49.83866,he
13988,-20.193129,-71.35659,'
13989,-39.056015,39.014008,d
13990,10.787232,1.8514798,opened
13991,45.78106,-0.04084616,the
13992,40.8504,8.247345,letter
13993,19.362024,5.9188795,in
13994,56.325916,2.7229102,the
13995,43.786644,36.21459,hall
13996,-37.054516,-57.797546,.
13997,32.14733,66.1543,uncle
13998,-43.535484,60.06171,vernon
13999,-56.266117,11.282256,and
14000,34.541447,62.001312,aunt
14001,61.99819,-45.133087,pet
14002,66.03588,-51.064083,##uni
14003,48.7364,-29.401842,##a
14004,-21.679653,32.54035,kept
14005,6.329901,-22.348825,looking
14006,5.7688704,-22.097092,at
14007,1.4063714,21.125854,each
14008,1.3849086,21.13965,other
14009,6.562481,-22.529037,darkly
14010,-33.632675,-62.921528,.
14011,-41.661575,2.9188957,when
14012,45.958225,1.3763152,the
14013,43.212265,10.2796135,mail
14014,0.99085665,23.773981,arrived
14015,-60.032425,-47.197674,","
14016,31.859528,66.423325,uncle
14017,-44.44285,60.12155,vernon
14018,-70.267136,-31.571875,","
14019,-13.697925,38.992657,who
14020,-30.063637,23.518848,seemed
14021,-21.222795,11.249305,to
14022,-21.082504,11.661424,be
14023,-20.274847,12.215305,trying
14024,-20.944586,11.479223,to
14025,-20.921759,11.594815,be
14026,-17.037592,6.8304815,nice
14027,-16.994946,6.510992,to
14028,-14.520409,77.611916,harry
14029,-59.01776,-48.62346,","
14030,-4.793502,9.455798,made
14031,-30.799639,69.39369,dudley
14032,-12.021371,0.8513014,go
14033,-64.531746,6.9071894,and
14034,-1.9056245,1.8691032,get
14035,42.649883,0.64236945,it
14036,-63.806633,31.081718,.
14037,-7.0094376,26.2295,they
14038,20.735435,-26.42766,heard
14039,-7.624549,49.49551,him
14040,-55.439003,37.40259,b
14041,0.61340445,-75.60069,[SEP]
14042,11.553839,76.76788,[CLS]
14043,6.5158844,6.742317,ang
14044,6.528378,6.819952,##ing
14045,6.36123,6.9963193,things
14046,3.0828788,-6.793404,with
14047,-1.6194001,50.187744,his
14048,35.467205,-29.615519,sm
14049,36.38291,-31.335117,##elt
14050,35.916237,-28.575214,##ing
14051,34.759205,-26.289505,stick
14052,-6.8265433,-20.221498,all
14053,61.395313,-3.4768589,the
14054,-5.338741,-19.771748,way
14055,8.221527,19.804993,down
14056,59.78942,2.5244231,the
14057,44.00398,36.312965,hall
14058,-65.814575,27.415787,.
14059,-48.80152,4.633279,then
14060,-8.769824,43.235466,he
14061,12.52947,-36.003273,shouted
14062,-70.9566,-38.420525,","
14063,-20.60458,-40.596924,""""
14064,-29.663261,-8.6885395,there
14065,15.107313,47.305367,'
14066,-29.976864,-8.936658,s
